"And by the time the movie comes out in May, this will be updated to 2.0, and we will have click-through purchases of offsets.Next, consider making your business carbon-neutral. ",neutral,
"And conveniently, one of my students was from Ghana, and he remembered a dish his mom used to make for him called ""kokonte,"" which is a very sticky porridge made out of the cassava root. ",neutral,
And do you know what the answer to this question now is?,neutral,
"And even though you're only going to be in the NBA for a few years, you're going to be an NBA player for the rest of your life. ",neutral,
"And God came to Lehi and said to him, ""Put your family on a boat and I will lead you out of here."" And God did lead them. ",neutral,
"And he got together with the Campbell's soup kitchen, and he made 45 varieties of spaghetti sauce. ",neutral,
"And he graduated with his doctorate from Harvard, and he set up a little consulting shop in White Plains, New York. ",neutral,
"And he made sure this whole story was written down in reformed Egyptian hieroglyphics chiseled onto gold plates, which he then buried near Palmyra, New York.(Laughter)Well, I was just on the edge of my seat.(Laughter)I said, ""What happened to the Lamanites?",neutral,
"And he sat them down for two hours, and over the course of that two hours, he gave them ten bowls. ",neutral,
"And he was saying, ""I'm no more responsible to take care of this environment than a duck is."" Well now, I know a lot of times we act like ducks, but you're not a duck. ",neutral,
"And he was waving a piece of paper, and he was yelling, ""Call Washington! Call Washington!"" And I thought to myself, in the middle of the night, in the middle of the Atlantic, what in the world could be wrong in Washington?",neutral,
"And he's only been our employee since January 2005, all the other growth before that ... ",neutral,
And I actually made up a little character whose name was Mr. ,neutral,
"And I also like to say she's the only person who actually knows all the rules of Wikipedia, so ... ",neutral,
"And I also play in the Vodacom League, for the team called Tembisa, which has now changed to Siyathemba. ",neutral,
"And I also think that you gravitate to certain people, actually, with somewhat complementary brain systems. ",neutral,
"And I always embarrass her because I say, ""Well, Angela, for example, could get away with doing absolutely anything within Wikipedia, because she's so admired and so powerful."" But the irony is, of course, that Angela can do this because she's the one person who you know would never, ever break any rules of Wikipedia. ",neutral,
And I believe the reason we grow is so we have something to give of value.Because the sixth need is to contribute beyond ourselves. ,neutral,
"And I don't think I ever understood pleasure until that moment, and how women have found a way to keep their pleasure alive.It has taken me, this journey, to Islamabad, where I have witnessed and met women with their faces melted off. ",neutral,
"And I have to tell you, this is an unadulterated piece of software, this is a real Internet browser and this is the actual Google site, and we're going to test it out live today. ",neutral,
And I know that there are independent filmmakers and films out there that can really make this happen. ,neutral,
"And I know that we can't all do exchange programs, and I can't force everybody to travel; I've already talked about that to Chris and Amy, and they said that there's a problem with this: You can't force people, free will. ",neutral,
"And I know what you're thinking: You're thinking, ""The poor girl up there, she thinks she's at a beauty pageant. ",neutral,
"And I started this piece, particularly with stories and narratives, and I was talking to one woman and that led to another woman and that led to another woman. ",neutral,
"And I think it makes the world look like this.[And lastly, for all eternity, French, bleu cheese, or ranch?",neutral,
"And I think it was at that point that I decided I wanted to use photography and film to somehow bridge gaps, to bridge cultures, bring people together, cross borders. ",neutral,
"And I think one of the things about being at TED that's been very interesting is that I live in my body a lot, and I don't live in my head very much anymore. ",neutral,
"And I think that attachment, the third brain system, evolved to enable you to tolerate this human being at least long enough to raise a child together as a team. ",neutral,
"And I think that really, in a sense, what we're trying to do is make Minsky's dream come to a reality, where you can imagine all the books in a library actually starting to talk to each other. ",neutral,
"And I think that thinking this way about the history of the planet, after we've just been hearing about the history of the planet over millions of years, discourages people from scientific understanding. ",neutral,
"And I think the most important reaction that I saw there was actually from people that would never have gone to the garbage village themselves, that would never have seen that the human spirit could thrive in such difficult circumstances. ",neutral,
"And I think there's a real significance in us attaching our bodies to our heads, that that separation has created a divide that is often separating purpose from intent. ",neutral,
"And I think we can't afford to go on that way.In the next 30 years, according to UNESCO, more people worldwide will be graduating through education than since the beginning of history. ",neutral,
And I think you matter.I think you matter to God; I think you matter to history; I think you matter to this universe. ,neutral,
"And I think, on the contrary, that it is very important to solving the world's problems that we take evolutionary biology seriously. ",neutral,
And I want to reinforce three ideas with that rapid-fire presentation.The first is what I like to call a hyper-rational process. ,neutral,
"And I was thinking, how do I introduce this?",neutral,
"And I was watching television in New York, and there seemed to be just one point of view that was coming across, and the coverage went from the US State Department to embedded troops. ",neutral,
"And I watched her walk up on stage in her red short dress and high heels, and she stood there and said, ""My name is Marsha. ",neutral,
"And I would like to compare Uganda, which is there. ",neutral,
"And I'd like to share with you a little bit of that experience of when you sit with somebody and you film them, and you listen to them, and you allow them more than a five-second sound bite. ",neutral,
"And if I now let the world move forward, you will see that while population increases, there are hundreds of millions in Asia getting out of poverty and some others getting into poverty, and this is the pattern we have today. ",neutral,
